"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 02:38:15 GMT 2024","Sat Aug 24 02:38:16 GMT 2024","883","","Add Remove Elements","","","","validate, add element button is visible",""
"passed","Sat Aug 24 02:38:19 GMT 2024","Sat Aug 24 02:38:20 GMT 2024","967","","Form Authentication","","","","validate, login successful text",""
"passed","Sat Aug 24 02:38:16 GMT 2024","Sat Aug 24 02:38:16 GMT 2024","454","","Add Remove Elements","","","","validate, delete button is visible & exist",""
"passed","Sat Aug 24 02:38:13 GMT 2024","Sat Aug 24 02:38:14 GMT 2024","289","","A/B Testing","","","","validate, hearder text and ab testing header text",""
"passed","Sat Aug 24 02:38:16 GMT 2024","Sat Aug 24 02:38:17 GMT 2024","495","","Add Remove Elements","","","","validate, delete button is not visible & not exist",""
