"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 25 02:41:25 GMT 2024","Sun Aug 25 02:41:26 GMT 2024","879","","Form Authentication","","","","validate, login successful text",""
"passed","Sun Aug 25 02:41:22 GMT 2024","Sun Aug 25 02:41:23 GMT 2024","418","","Add Remove Elements","","","","validate, delete button is not visible & not exist",""
"passed","Sun Aug 25 02:41:22 GMT 2024","Sun Aug 25 02:41:22 GMT 2024","458","","Add Remove Elements","","","","validate, add element button is visible",""
"passed","Sun Aug 25 02:41:20 GMT 2024","Sun Aug 25 02:41:20 GMT 2024","216","","A/B Testing","","","","validate, hearder text and ab testing header text",""
"passed","Sun Aug 25 02:41:22 GMT 2024","Sun Aug 25 02:41:22 GMT 2024","330","","Add Remove Elements","","","","validate, delete button is visible & exist",""
