"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 09 02:36:03 GMT 2024","Tue Jul 09 02:36:03 GMT 2024","318","","Add Remove Elements","","","","validate, delete button is visible & exist",""
"passed","Tue Jul 09 02:36:00 GMT 2024","Tue Jul 09 02:36:01 GMT 2024","222","","A/B Testing","","","","validate, hearder text and ab testing header text",""
"passed","Tue Jul 09 02:36:03 GMT 2024","Tue Jul 09 02:36:03 GMT 2024","401","","Add Remove Elements","","","","validate, delete button is not visible & not exist",""
"passed","Tue Jul 09 02:36:05 GMT 2024","Tue Jul 09 02:36:06 GMT 2024","892","","Form Authentication","","","","validate, login successful text",""
"passed","Tue Jul 09 02:36:02 GMT 2024","Tue Jul 09 02:36:03 GMT 2024","473","","Add Remove Elements","","","","validate, add element button is visible",""
