"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 29 02:33:45 GMT 2024","Wed May 29 02:33:46 GMT 2024","880","","Add Remove Elements","","","","validate, add element button is visible",""
"passed","Wed May 29 02:33:43 GMT 2024","Wed May 29 02:33:44 GMT 2024","294","","A/B Testing","","","","validate, hearder text and ab testing header text",""
"passed","Wed May 29 02:33:46 GMT 2024","Wed May 29 02:33:46 GMT 2024","432","","Add Remove Elements","","","","validate, delete button is visible & exist",""
"passed","Wed May 29 02:33:49 GMT 2024","Wed May 29 02:33:50 GMT 2024","977","","Form Authentication","","","","validate, login successful text",""
"passed","Wed May 29 02:33:46 GMT 2024","Wed May 29 02:33:47 GMT 2024","494","","Add Remove Elements","","","","validate, delete button is not visible & not exist",""
