"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 21 02:38:00 GMT 2024","Wed Aug 21 02:38:00 GMT 2024","245","","A/B Testing","","","","validate, hearder text and ab testing header text",""
"passed","Wed Aug 21 02:38:02 GMT 2024","Wed Aug 21 02:38:02 GMT 2024","287","","Add Remove Elements","","","","validate, delete button is visible & exist",""
"passed","Wed Aug 21 02:38:01 GMT 2024","Wed Aug 21 02:38:02 GMT 2024","386","","Add Remove Elements","","","","validate, add element button is visible",""
"passed","Wed Aug 21 02:38:04 GMT 2024","Wed Aug 21 02:38:05 GMT 2024","861","","Form Authentication","","","","validate, login successful text",""
"passed","Wed Aug 21 02:38:02 GMT 2024","Wed Aug 21 02:38:02 GMT 2024","366","","Add Remove Elements","","","","validate, delete button is not visible & not exist",""
